id,merchant_id,market,currency,source_sku,title,source_title,brand,department,category,categories,description,short_description,image_urls,color,sizes,price,original_price,discount_percent,availability,condition,active,product_type,keywords,affiliate_url,landing_url,launch_date,priority,editorial_score,available_variants,total_variants,translation_status
lounge-6954985914404-es,lounge-eu,ES,EUR,6954985914404,Tanga Bicolor Blossom – azul,Two-Tone Blossom Thong - Blue,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,"women-fashion,featured","Tanga Bicolor Blossom – azul de Lounge. Tallas disponibles: XXL, 3XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Tanga Bicolor Blossom – azul. Disponible en Lounge EU desde 10.80 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1.BlueTwoTonethong_19a53de1-4553-4539-8d97-07162faedf14.jpg?v=1784101502|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2.BlueTwoTonethong_c6ce704b-c308-462b-83c3-87bc2b09379d.jpg?v=1784101502|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3.BlueTwoTonethong_d2a6b03a-a318-4fe1-9964-565a0405d7a3.jpg?v=1784101503|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4.BlueTwoTonethong_9c401abe-0cec-451a-ab0e-c2ccc19937b4.jpg?v=1784101503,azul,"XXL,3XL",10.8,18.0,40,in_stock,new,True,Bottoms,"tanga,bicolor,blossom,azul,lounge,lencería,braguitas,y,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=6954985914404&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Ftwo-tone-blossom-balcony-thong-blue&intsrc=CATF_35417,https://eu.lounge.com/products/two-tone-blossom-balcony-thong-blue,2022-02-23,A,38,2,7,borrador_controlado_revisar_antes_de_publicar
lounge-6954985979940-es,lounge-eu,ES,EUR,6954985979940,Tanga Bicolor Blossom – rosa,Two-Tone Blossom Thong - Pink,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,"women-fashion,featured","Tanga Bicolor Blossom – rosa de Lounge. Tallas disponibles: XXL, 3XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Tanga Bicolor Blossom – rosa. Disponible en Lounge EU desde 10.80 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1.PinkTwoToneBalconyThong.jpg?v=1784101503|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2.PinkTwoToneBalconyThong.jpg?v=1784101502|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3.PinkTwoToneBalconyThong.jpg?v=1784101503|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4.PinkTwoToneBalconyThong.jpg?v=1784101503,rosa,"XXL,3XL",10.8,18.0,40,in_stock,new,True,Bottoms,"tanga,bicolor,blossom,rosa,lounge,lencería,braguitas,y,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=6954985979940&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Ftwo-tone-blossom-balcony-thong-pink&intsrc=CATF_35417,https://eu.lounge.com/products/two-tone-blossom-balcony-thong-pink,2022-02-23,A,38,2,7,borrador_controlado_revisar_antes_de_publicar
lounge-6954985947172-es,lounge-eu,ES,EUR,6954985947172,Tanga Bicolor Blossom – verde,Two-Tone Blossom Thong - Green,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,"women-fashion,featured","Tanga Bicolor Blossom – verde de Lounge. Tallas disponibles: XS, L, XL, 3XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Tanga Bicolor Blossom – verde. Disponible en Lounge EU desde 10.80 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1.GreenTwoTonethong_2.jpg?v=1784101502|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2.GreenTwoTonethong_2.jpg?v=1784101502|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3.GreenTwoTonethong_2.jpg?v=1784101502|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4.GreenTwoTonethong_2.jpg?v=1784101502,verde,"XS,L,XL,3XL",10.8,18.0,40,in_stock,new,True,Bottoms,"tanga,bicolor,blossom,verde,lounge,lencería,braguitas,y,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=6954985947172&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Ftwo-tone-blossom-balcony-thong-green&intsrc=CATF_35417,https://eu.lounge.com/products/two-tone-blossom-balcony-thong-green,2022-02-23,A,38,4,7,borrador_controlado_revisar_antes_de_publicar
lounge-6645950447652-es,lounge-eu,ES,EUR,6645950447652,Tanga Blossom – azul cobalto,Blossom Thong - Cobalt Blue,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,"women-fashion,featured","Tanga Blossom – azul cobalto de Lounge. Tallas disponibles: XS, S, M, L, XL, XXL, 3XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Tanga Blossom – azul cobalto. Disponible en Lounge EU desde 18.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1CobaltBlueBlossomBalconyThong-Kara_cfbc81e3-4ae7-424c-bc25-a41967bcde9c.jpg?v=1710410701|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2CobaltBlueBlossomBalconyThong-Kara_f3e5df89-7375-4bad-85c9-d540f62598a0.jpg?v=1710410702|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3CobaltBlueBlossomBalconyThong-Kara_a1a08c6e-6b0e-4854-a435-ad7f096bcf15.jpg?v=1710410700|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4CobaltBlueBlossomBalconyThong-Kara_9deb6431-d0e1-4219-ad53-520546f0ff92.jpg?v=1710410700,azul cobalto,"XS,S,M,L,XL,XXL,3XL",18.0,,0,in_stock,new,True,Bottoms,"tanga,blossom,azul,cobalto,lounge,lencería,braguitas,y,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=6645950447652&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fblossom-balcony-thong-cobalt-blue&intsrc=CATF_35417,https://eu.lounge.com/products/blossom-balcony-thong-cobalt-blue,2021-06-15,A,32,7,7,borrador_controlado_revisar_antes_de_publicar
lounge-6645950840868-es,lounge-eu,ES,EUR,6645950840868,Tanga Blossom – azul marino,Blossom Thong - Navy,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,"women-fashion,featured","Tanga Blossom – azul marino de Lounge. Tallas disponibles: M, L, XL, XXL, 3XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Tanga Blossom – azul marino. Disponible en Lounge EU desde 18.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1NAVYBLOSSOMBALCONYTHONG.jpg?v=1782816679|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2NAVYBLOSSOMBALCONYTHONG.jpg?v=1782816679|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3NAVYBLOSSOMBALCONYTHONG.jpg?v=1782816679|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4NAVYBLOSSOMBALCONYTHONG.jpg?v=1782816678,azul marino,"M,L,XL,XXL,3XL",18.0,,0,in_stock,new,True,Bottoms,"tanga,blossom,azul,marino,lounge,lencería,braguitas,y,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=6645950840868&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fblossom-balcony-thong-navy&intsrc=CATF_35417,https://eu.lounge.com/products/blossom-balcony-thong-navy,2021-06-15,A,32,5,7,borrador_controlado_revisar_antes_de_publicar
lounge-7326379868196-es,lounge-eu,ES,EUR,7326379868196,Tanga Blossom – blanco,Blossom Thong - White,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,"women-fashion,featured","Tanga Blossom – blanco de Lounge. Tallas disponibles: XS, S, M, L, XL, XXL, 3XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Tanga Blossom – blanco. Disponible en Lounge EU desde 18.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1.WhiteBlossomBalconyThong-Samaria.jpg?v=1710425419|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2.WhiteBlossomBalconyThong-Samaria.jpg?v=1710425418|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3.WhiteBlossomBalconyThong-Samaria.jpg?v=1710425420|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4.WhiteBlossomBalconyThong-Samaria.jpg?v=1710425418,blanco,"XS,S,M,L,XL,XXL,3XL",18.0,,0,in_stock,new,True,Bottoms,"tanga,blossom,blanco,lounge,lencería,braguitas,y,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7326379868196&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fblossom-balcony-thong-white&intsrc=CATF_35417,https://eu.lounge.com/products/blossom-balcony-thong-white,2023-10-12,A,32,7,7,borrador_controlado_revisar_antes_de_publicar
lounge-6645950775332-es,lounge-eu,ES,EUR,6645950775332,Tanga Blossom – esmeralda,Blossom Thong - Emerald,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,"women-fashion,under-10,featured",Tanga Blossom – esmeralda de Lounge. Tallas disponibles: 3XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.,Tanga Blossom – esmeralda. Disponible en Lounge EU desde 9.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1EmeraldBlossomBalconyThong-Kara_3fcdf555-aebb-488f-8c0c-b7feeff8912a.jpg?v=1710410599|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2EmeraldBlossomBalconyThong-Kara_91a45ebb-04c1-49d8-83b9-a4a1958be284.jpg?v=1710410599|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3EmeraldBlossomBalconyThong-Kara_32dd79bf-6470-455d-82a7-c85f2d796358.jpg?v=1710410597|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4EmeraldBlossomBalconyThong-Kara_4eea3ce4-c47d-4a38-91bb-60e07519d802.jpg?v=1710410598,esmeralda,3XL,9.0,18.0,50,in_stock,new,True,Bottoms,"tanga,blossom,esmeralda,lounge,lencería,braguitas,y,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=6645950775332&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fblossom-balcony-thong-emerald&intsrc=CATF_35417,https://eu.lounge.com/products/blossom-balcony-thong-emerald,2021-06-15,A,43,1,7,borrador_controlado_revisar_antes_de_publicar
lounge-6645950644260-es,lounge-eu,ES,EUR,6645950644260,Tanga Blossom – granate,Blossom Thong - Maroon,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,"women-fashion,featured","Tanga Blossom – granate de Lounge. Tallas disponibles: XS, S, M, L, XL, XXL, 3XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Tanga Blossom – granate. Disponible en Lounge EU desde 18.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1MAROOBLOSSOMTHONG.jpg?v=1782816679|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2MAROOBLOSSOMTHONG.jpg?v=1782816679|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3MAROOBLOSSOMTHONG.jpg?v=1782816679|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4MAROOBLOSSOMTHONG.jpg?v=1782816679,granate,"XS,S,M,L,XL,XXL,3XL",18.0,,0,in_stock,new,True,Bottoms,"tanga,blossom,granate,lounge,lencería,braguitas,y,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=6645950644260&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fblossom-balcony-thong-maroon&intsrc=CATF_35417,https://eu.lounge.com/products/blossom-balcony-thong-maroon,2021-06-15,A,32,7,7,borrador_controlado_revisar_antes_de_publicar
lounge-6645950709796-es,lounge-eu,ES,EUR,6645950709796,Tanga Blossom – morado,Blossom Thong - Purple,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,"women-fashion,under-10,featured",Tanga Blossom – morado de Lounge. Tallas disponibles: 3XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.,Tanga Blossom – morado. Disponible en Lounge EU desde 9.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1PurpleBlossomBalconyThong-Adison_3dd3534d-6790-4dea-b8f2-5c1dceab6c09.jpg?v=1710410646|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2PurpleBlossomBalconyThong-Adison.jpg?v=1710410645|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3PurpleBlossomBalconyThong-Adison.jpg?v=1710410646|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4PurpleBlossomBalconyThong-Adison.jpg?v=1710410647,morado,3XL,9.0,18.0,50,in_stock,new,True,Bottoms,"tanga,blossom,morado,lounge,lencería,braguitas,y,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=6645950709796&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fblossom-balcony-thong-purple&intsrc=CATF_35417,https://eu.lounge.com/products/blossom-balcony-thong-purple,2021-06-15,A,38,1,7,borrador_controlado_revisar_antes_de_publicar
lounge-6645950513188-es,lounge-eu,ES,EUR,6645950513188,Tanga Blossom – negro,Blossom Thong - Black,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,"women-fashion,featured","Tanga Blossom – negro de Lounge. Tallas disponibles: XS, S, M, L, XXL, 3XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Tanga Blossom – negro. Disponible en Lounge EU desde 18.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1BlackBlossom-Dakota-1_ed6fc730-8c1d-422e-9006-683bf8337128.jpg?v=1710410765|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2BlackBlossom-Dakota-1_422f6835-07f5-4ae9-8aea-069d8fb1f964.jpg?v=1710410766|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3BlackBlossom-Dakota-1_f20636f5-e394-4bfc-a028-0ad5f85f1a4f.jpg?v=1710410767|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4BlackBlossom-Dakota-1_9494b14c-dc61-42ca-989e-12d3c9aba1a5.jpg?v=1710410766,negro,"XS,S,M,L,XXL,3XL",18.0,,0,in_stock,new,True,Bottoms,"tanga,blossom,negro,lounge,lencería,braguitas,y,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=6645950513188&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fblossom-balcony-thong-black&intsrc=CATF_35417,https://eu.lounge.com/products/blossom-balcony-thong-black,2021-06-15,A,32,6,7,borrador_controlado_revisar_antes_de_publicar
lounge-7275968987172-es,lounge-eu,ES,EUR,7275968987172,Tanga Everyday – latte,Everyday Thong - Latte,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,"women-fashion,featured","Tanga Everyday – latte de Lounge. Tallas disponibles: XS, S, M, L, XL, XXL, 3XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Tanga Everyday – latte. Disponible en Lounge EU desde 12.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1LatteComfortThong-Muriel_e813b913-86bd-4c50-aba1-e2aee6e8b58d.jpg?v=1710423235|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2LatteComfortThong-Muriel_1f391d67-2812-4c21-bec9-a2b9ae2788db.jpg?v=1710423236|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3LatteComfortThong-Muriel_b227fbc4-0efa-4ce9-bd65-19a79c0161bb.jpg?v=1710423236|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4LatteComfortThong-Muriel_d43fa356-7d11-4ed8-ad73-5a6c0de7bc35.jpg?v=1710423237,latte,"XS,S,M,L,XL,XXL,3XL",12.0,,0,in_stock,new,True,Bottoms,"tanga,everyday,latte,lounge,lencería,braguitas,y,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7275968987172&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Feveryday-thong-latte&intsrc=CATF_35417,https://eu.lounge.com/products/everyday-thong-latte,2023-05-03,A,32,7,7,borrador_controlado_revisar_antes_de_publicar
lounge-7312074047524-es,lounge-eu,ES,EUR,7312074047524,Tanga Reveal – negro,Reveal Thong - Black,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,"women-fashion,featured","Tanga Reveal – negro de Lounge. Tallas disponibles: XS, S, M, L, XL, XXL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Tanga Reveal – negro. Disponible en Lounge EU desde 18.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1.ReavealthongBlack.jpg?v=1784101502|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2.ReavealthongBlack.jpg?v=1784101502|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3.ReavealthongBlack.jpg?v=1784101502|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4.ReavealthongBlack.jpg?v=1784101502,negro,"XS,S,M,L,XL,XXL",18.0,,0,in_stock,new,True,Bottoms,"tanga,reveal,negro,lounge,lencería,braguitas,y,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7312074047524&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Freveal-thong-black&intsrc=CATF_35417,https://eu.lounge.com/products/reveal-thong-black,2023-08-31,A,32,6,7,borrador_controlado_revisar_antes_de_publicar
lounge-7218041716772-es,lounge-eu,ES,EUR,7218041716772,Tanga Seduce – blanco,Seduce Thong - White,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,"women-fashion,featured","Tanga Seduce – blanco de Lounge. Tallas disponibles: XS, S, M, L, XL, XXL, 3XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Tanga Seduce – blanco. Disponible en Lounge EU desde 20.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1WHITESEDUCEBALCONYTHONG.jpg?v=1751017781|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2WHITESEDUCEBALCONYTHONG.jpg?v=1751017781|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3WHITESEDUCEBALCONYTHONG.jpg?v=1751017782|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4WHITESEDUCEBALCONYTHONG.jpg?v=1751017781,blanco,"XS,S,M,L,XL,XXL,3XL",20.0,,0,in_stock,new,True,Bottoms,"tanga,seduce,blanco,lounge,lencería,braguitas,y,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7218041716772&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fseduce-thong-white&intsrc=CATF_35417,https://eu.lounge.com/products/seduce-thong-white,2022-12-20,A,37,7,7,borrador_controlado_revisar_antes_de_publicar
lounge-7370030383140-es,lounge-eu,ES,EUR,7370030383140,Tanga de hilo Bloom Bordado – negro,Bloom Embroidered G-string - Black,Lounge Underwear,Moda mujer,Lencería · Braguitas y tangas,"women-fashion,under-10,featured","Tanga de hilo Bloom Bordado – negro de Lounge. Tallas disponibles: XS, S, M, L, XL, 3XL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Tanga de hilo Bloom Bordado – negro. Disponible en Lounge EU desde 8.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1.BlackBloomThong-Leidy_a1245cfe-6d46-46ba-a11c-4cc2f0733992.jpg?v=1710426108|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2.BlackBloomThong-Leidy_a898cd52-c3d2-4be6-a629-be0b3fb39f93.jpg?v=1710426106|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3.BlackBloomThong-Leidy_690b3b8e-b6bb-4021-bd4a-03ee06992b49.jpg?v=1710426107|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4.BlackBloomThong-Leidy_4ef6487e-2de5-44c3-b135-203642cbab28.jpg?v=1710426107,negro,"XS,S,M,L,XL,3XL",8.0,20.0,60,in_stock,new,True,Bottoms,"tanga,de,hilo,bloom,bordado,negro,lounge,lencería,braguitas,y,tangas",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7370030383140&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fbloom-embroidered-g-string-black&intsrc=CATF_35417,https://eu.lounge.com/products/bloom-embroidered-g-string-black,2023-12-12,A,47,6,7,borrador_controlado_revisar_antes_de_publicar
lounge-15785719955838-es,lounge-eu,ES,EUR,15785719955838,Picardías Angelica Intimates (Set – negro,Angelica Intimates Babydoll (Set) - Black,Lounge Underwear,Moda mujer,Lencería · Conjuntos,"women-fashion,featured","Picardías Angelica Intimates (Set – negro de Lounge. Tallas disponibles: XS, S, S+, M, L, XL, XXL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Picardías Angelica Intimates (Set – negro. Disponible en Lounge EU desde 80.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1BLACKANGELICABABYDOLL.jpg?v=1772737218|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2BLACKANGELICABABYDOLL.jpg?v=1772737218|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3BLACKANGELICABABYDOLL.jpg?v=1772737218|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4BLACKANGELICABABYDOLL.jpg?v=1772737220|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5BLACKANGELICABABYDOLL.jpg?v=1772737219|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6BLACKANGELICABABYDOLL_c4a63f43-5dee-49dd-83be-f4cb5198bf23.jpg?v=1772737219,negro,"XS,S,S+,M,L,XL,XXL",80.0,,0,in_stock,new,True,Intimates Set,"picardías,angelica,intimates,set,negro,lounge,lencería,conjuntos",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15785719955838&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fangelica-babydoll-set-black&intsrc=CATF_35417,https://eu.lounge.com/products/angelica-babydoll-set-black,2026-02-17,A,32,7,7,borrador_controlado_revisar_antes_de_publicar
lounge-15855286059390-es,lounge-eu,ES,EUR,15855286059390,Corsé Selene – higo,Selene Basque (Set) - Fig,Lounge Underwear New,Moda mujer,Lencería · Corsés y bustiers,"women-fashion,featured","Corsé Selene – higo de Lounge. Tallas disponibles: XS, S+, M, L, XL, XXL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Corsé Selene – higo. Disponible en Lounge EU desde 120.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4.SeleneBasque.jpg?v=1779287991|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1.SeleneBasque.jpg?v=1779287991|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2.SeleneBasque.jpg?v=1779287991|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3.SeleneBasque.jpg?v=1779287991|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5.SeleneBasque.jpg?v=1779287991|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6.SeleneBasque.jpg?v=1779287991,higo,"XS,S+,M,L,XL,XXL",120.0,,0,in_stock,new,True,Intimates Set,"corsé,selene,higo,lounge,lencería,corsés,y,bustiers",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15855286059390&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fselene-basque-set-fig&intsrc=CATF_35417,https://eu.lounge.com/products/selene-basque-set-fig,2026-04-10,A,37,6,7,borrador_controlado_revisar_antes_de_publicar
lounge-15782995558782-es,lounge-eu,ES,EUR,15782995558782,Corsé de lencería Gia – marfil,Gia Intimates Basque (Set) - Ivory,Lounge Underwear New,Moda mujer,Lencería · Corsés y bustiers,"women-fashion,featured","Corsé de lencería Gia – marfil de Lounge. Tallas disponibles: XS, S, S+, M, L, XL, XXL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Corsé de lencería Gia – marfil. Disponible en Lounge EU desde 100.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1IVORYGIA.jpg?v=1772737218|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2IVORYGIA.jpg?v=1772737218|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3IVORYGIA.jpg?v=1772737218|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4IVORYGIA.jpg?v=1772737219|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5IVORYGIA.jpg?v=1772737218|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6IVORYGIA.jpg?v=1772737218,marfil,"XS,S,S+,M,L,XL,XXL",100.0,,0,in_stock,new,True,Intimates Set,"corsé,de,lencería,gia,marfil,lounge,corsés,y,bustiers",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=15782995558782&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fgia-intimates-set-ivory&intsrc=CATF_35417,https://eu.lounge.com/products/gia-intimates-set-ivory,2026-02-16,A,32,7,7,borrador_controlado_revisar_antes_de_publicar
lounge-7283564314660-es,lounge-eu,ES,EUR,7283564314660,Corsé de lencería Gia – negro,Gia Intimates Basque (Set) - Black,Lounge Underwear,Moda mujer,Lencería · Corsés y bustiers,"women-fashion,featured","Corsé de lencería Gia – negro de Lounge. Tallas disponibles: XS, S, S+, M, L, XL, XXL. El precio y el stock se confirman en la tienda antes de finalizar la compra.",Corsé de lencería Gia – negro. Disponible en Lounge EU desde 100.00 €.,https://cdn.shopify.com/s/files/1/0081/9006/6724/files/1BlackGiaBasqueIntimatesSet-Muriel.png?v=1710424651|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/2BlackGiaBasqueIntimatesSet-Muriel_1.png?v=1710424654|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/3BlackGiaBasqueIntimatesSet-Muriel_7bd1f3a3-d2a9-4f14-9b34-9c099acfc7c9.png?v=1710424651|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/4BlackGiaBasqueIntimatesSet-Muriel.png?v=1710424654|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/5BlackGiaBasqueIntimatesSet-Muriel.png?v=1710424655|https://cdn.shopify.com/s/files/1/0081/9006/6724/files/6BlackGiaBasqueIntimatesSet-Muriel.png?v=1710424656,negro,"XS,S,S+,M,L,XL,XXL",100.0,,0,in_stock,new,True,Intimates Set,"corsé,de,lencería,gia,negro,lounge,corsés,y,bustiers",https://loungeeu.sjv.io/c/7518894/3973367/54841?prodsku=7283564314660&u=https%3A%2F%2Feu.lounge.com%2Fproducts%2Fgia-intimates-set-black&intsrc=CATF_35417,https://eu.lounge.com/products/gia-intimates-set-black,2023-06-01,A,42,7,8,borrador_controlado_revisar_antes_de_publicar
